Tweet,Label
No puedo dejar de ver los videos en que Kellan se burla de Roberto... Es tan bullying xDD,0
MÃ©xico Opina 'Bullying'  #CNNMex creo que al agresor se le debe tratar psicologicamente porque es la parte mas  dañada.,0
Fighting with my son! This boy is gonna be a bully! Lol,0
We are live right now with Michelle Sathe - Author:  Pit Stops Crossing the country with Loren the Rescue Bully... http://fb.me/16l4yvCnS,0
"@ANew92 it is. And if it happened on the computer, it's also cyber bullying. Report them, please.",0
Whatever happened to that anti-bullying video the Country Road version of BTW was meant to be for?,0
@MeredithMBell Can speak from experience that's invaluable job. Helped me stand up to workplace bully and become published writer!,1
#bulinar e o ato de praticar o #bullying,0
"@El_Universal_Mx: ""Bullying"", dificil de resolver en escuelas http://t.co/wMmOmzd / ha existido durante ciantos de generaciónes y seguirá...",0
"Cat, the Neighborhood Bully http://bit.ly/qmgIN9",0
@MINHOshuting dun bully me leh!! This is just for entertaining purpose !!!,0
"Photo: › Bullying: O gesto mais idiota, estúpido e irracional que um ser humano pode praticar. http://tumblr.com/x5y3xmrofx",0
"“After my teaser was released, there were articles saying that I looked like a bully, I was so happy since … (cont) http://deck.ly/~ung6f",1
Forevers alones são sofredores de bullying..,0
"@georgieyasmin It is. You bullied me! Anyways, the followers I have on there are WAY more active than on zappy- :')",1
#Aussie #NewsUpdate Children bullied after Fukushima: expert: 4:02 PM http://bit.ly/p7BeY9,0
@Convictmyheart HAHAHAAHHAHAHAHA. :P:P:P who.call.you.bully.mehh :P,1
aff ontem sofri bullying,0
@dougiedonnelly way to go the bully wee! Think they can keep it going though?,1
@Um_JB_Doe lol y u wanna mess wit me & be a bully,1
Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie http://tinyurl.com/3zvgpox,1
"@Shoq You're not a bully. I've seen far worse. If ""bully"" means you engage in heated discussions then 99% of twitter are bullies.",0
"“@8LTaylor “@____GTFO @8LTaylor lmfaooooo you done pissed this hoe off, she mad. Smh bully.”” hold on who a hoe?",1
El 63% de los casos de bullying no se garantiza que el niño agresor cambie de actitud. http://t.co/pndM7lm,0
"""@fernandoprados: Net bullying!!!""//jajajajajaja te amo",1
Forced veganism by removing a persons choice is just another form of  bullying #queercamp,0
PoliticusUSA: Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie: Al Franken: Charged w... http://bit.ly/piww2d,0
@ChachiSparkles me too!![x I miss second grade cause I started getting bullied at 3rd grade /x,1
"@WeTalkDemi what it feels like to be bullied & ridiculed as you were. Demi's become my sole inspiration in life, made me a stronger person.",1
@hafejee7 we all dnt need to know how u feel after a massage either on #fb but we still have to read that lv @princessmunira alone!! #bully,1
Quem mais sofre bullying: ( ) Loiras burras. ( ) Nerds. (X) O número “24” da chamada. -&gt; @luuizaum DHUASHUDSAHUDAHSU,0
"“@angelicacristi: Hoy ingreso una denuncia por agresiones verbales, injurias y calumnias através de twitter.  TWITTER BULLYING”// CHAAN!!!!!",0
I wish I wud get to college and somebody try to bully me .,0
:O Celebrities open up about their bullying experiences in new book Dont Peak at High School http://t.co/wqtnMQQ scabies,0
"acaba a doença, começa o bullying! puta vida fodida a sua hein garoto!",0
@Bigg_Migo you're a bully lol,1
@jessiejofficial wen i gt bullied v bad@my old skol ur songs help me thru hard times thank u 4 standin up 4 me ur an insper8ion pleaz replyx,1
"fan, not here to defend him. I just don't agree to cyber bullying. It's a coward's way to defamed a person. Be smart",1
"@bullysteria de la chingada mi bully, yo perdí la fe hace mucho tiempo ya me canse pero no puedo hacer que pare #pesadilla.",0
8/5 Relatives Father Violent Even In Practical Jokes http://t.co/7BUtbUl #Gay #GLBT #LGBT #Bullying #Murder #BrandonMcInerney #LarryKing,0
"These yours?  ""@MattBlondek: @TheNoseybonk Nope, I'm at home, disgusted by your cyber bullying!"" http://yfrog.com/h3fw4umj",1
@alexandre_alves Isso é bullying. huahau,0
man @MikeeLowryy just a bully ! hmphh ! but he did teach me how to kick ppl ! (:,1
"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - › Reblog se você se importa. › ›... http://tumblr.com/xqc3xn23rc",0
@No1racingfan @dcollins2808 @mulldog @Riosrider dans a bully ): he bullys me all the time )':,1
#juegosdecolegio Cuando me encerraban en el armario y le daban vueltas hasta que quedara con graves contusiones. Bullying mode on (broma),0
"“@sanitysplygrnd: need 2 stand on our Constit rights.  Union thugs, be warned.  Americans will not be bullied even from our own.” #wiunion",0
@RebeldeBrasilTv isso aí dá processo sabia? Homofobia e bulling virtual meu bem .-. agente pode muito bem te processar. (:,0
@sr_adi son más los seguidores que los q te hacen cyber-bullying ... No nos abandones! XD,0
"Im the biggest bully BULLSHIT, go suck his dick Mom.",1
"""bagian mana yang kamu suka?"" ""saat lo dihina dan di bully sama semua orang HAHA"" ""oh gitu? Ok ckstw LO GUE END!"" ""jangan pergi dora""",0
"@berkfield só faltou o andressam_ ali né, eu senti o bullying. aquelas",0
oh you're just a bully! #DFKM,1
Bullying : Quando você esta no onibus e tem um lugar vago no seu lado e as pessoas preferem ficar em pé,0
Just got bullied by @AmberVernea and @Curlie_Sue22. Lol.,1
"@MeandTig looks like your the ""mean tweeter"" and the ""cyber bully"". Let it go...it's TV! Kelly does fine, with her own hurtful words.",1
Kicked off the little league season today great job bulldogs,0
Sooo @CallMehYours Jus Said She Not Mean && Not A Bully Then She Calls Me An A$$ Hole.... #mean,1
"Childhood obesity is accompanied by risk of psychosocial problems: low esteem, social isolation, schoolyard bullying (Wake et al., 2002)",0
"Bullying  in Schools in the top 5 list of Parental concerns for #kids, students..http://t.co/e2SQgNG #educate #parents #family #moms",0
@Cindy_JameiLou Bully. smh,1
"@WendyWilliams Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect.",0
jesus aprova o bullying neste caso rt @agathagalvao julia ta fazeno siber bule cmg n to gostano,0
@LuvSelenaMarie heyy=] i signed yeah she does not deserve any of it thts just bull how ppl bully selena=[,1
Boo. Every bully went home. Mom n' dad figured da party would go all night. Oh well.  Next year!,0
@LordBrandonMan getting bullied #taintpunch http://yfrog.com/h42uikbj,1
Bullying e otimo!... Apartir do momento que não e praticado com você!,0
"@Tweet_My_Bxxch Lol . I Know , All The Times Ive Been Bullied . . Smh .",1
なぁなぁパンツちょーだいパンツ。パンツくれよ！パンツくれよォ！パンツくれよお前！パンツくらいええやないか！！おいっパンツくれ！！！　（BULLY・3）,0
#NoHate  please @haileybaldwin  she sweet amazing cool and talented even @TheCodySimpson  said she cool please stop that like bullying,1
@CunninghamLaura @irefayer this I akin to cyber bullying !!,1
@_gAiL__ She didn't want to do it. I made her. Bullying kids...hours of fun guaranteed.,1
"Jangan ganggu gue lagi, atau jangan salahin gue kalo follower gue bully elo! #NolakBalikan #AncamanSelebTwitter #combo",0
"After reading up on the Microsoft/Apple/Oracle vs. Google #patent war, I am a bit afraid of being inventive with all of the patent bullying.",0
"@JBkidrauhlBR eu ia , mas eu sofria bullying naquela igreja e n vou mais '-'  KKKKKKKKKKKKKK",0
Soy el blanco de bullying en mi casa. Aunque lo que mas me molesta es ser el blanco. #foreverloser,0
"poxaaaa, sofro bullying da familia da fer",0
@lingading79 cyber bully.,1
A melhor parte do dia é o bullying com o @CarlosPivetta rs.,0
@SquirtGG its a bully thing to get intense. My girl Lola does it a lot. Most with correcting the boys.,0
"@GabbyEllesse voice ever, and you are so sweet and nice. If being were to bully you its out of jealousy. Like honestly you're amazing. (c)",1
"#AcakFilm [lmeysi] (1956) Bob Sunin, p:bullying c:UK poin: 6",0
love mean by taylor swift. as a child i was bullied. but now i'm going to a private college. take that Destiny T.,1
@Linguagroover confronting a redneck bully - I'm still white - and while facing that is right - I was still safe - unfairness breeds this,1
Quem mais sofre bullying: ( ) Loiras. ( ) Nerds. (X) O número “24” da chamada,0
Retail News: Bad call: Telstra accused of bullying http://goo.gl/fb/cKweg,0
PaTTy ONE Nd ALREADY Ayee BULLY !,0
@mrsdog he got bullied by another cat & has been very scarce & wouldn't come in. He's in & eating tonight.,0
"Yes, I've been bullied. It hurts. A lot. Stop bullying.",1
I remember when someone told me that private colleges r better than state schools coz they bully in the state schools...b.s!,1
Ever get #bullied for being fat? Porky gets her revenge: http://t.co/dJTuOsX,0
Wow my timeline just went straight evil all of a sudden. Obama talked about cyber bullying people.,0
@JohnPaulElazzi hey lil buddy. im tj. im 10. i know what its like to be bullied. just hang in there and stay strong. http://t.co/mltOYmL,0
"Nunca faça bullying, por que quando aquela pessoa crescer, pode virar um bruxo das trevas e se aliar a Lord... http://tumblr.com/x2i3xl4an4",0
Quem mais sofre bullying: - › ( ) Loiras. › › ( ) Nerds. › › (X) O número “24” da chamada. http://tumblr.com/xmc3xvu8be,0
Bullying and your children - http://t.co/OtLpy6b,0
@imSO_odd Lol. Hush! You BULLY :),1
Payton Rae Supports Bullying Prevention http://t.co/b6voC1t via @cmilove,0
"@iLoveeDome lmbo , i think you just like pickin w. Them . You're a bully -.-",1
"@jamaicansmusic ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ☑ http://yfrog.com/khpu6tkj",0
@Tjprodigy10 EVERYONE thinks so! I'm glad that there's someone like you that actually cares about the anti-bullying subject.,0
"@Bazmati2020 @sofs_mom I think poor @Annjj is being harassed and bullied by a complete nobber via Twitter. Hope she's not on her own,",1
"Nunca faça bullying, por que quando aquela pessoa crescer, pode virar um bruxo das trevas e se aliar a Lord... http://tumblr.com/xd83xiszk4",0
@Biancassantiago I AM BIG BULLY AND BIG BELLY! :D,1
I repeat: ths msg is4 1 person who knows the context: #ethical #business starts w/ #respect & #compassion 4the human being. NOT w/bullying!!,0
"@Vangirl75 no cyber bully campaigns. I don't wanna see myself as the before pic in weight loss programs, bahaahahaha",0
"@jessiejofficial I was bullied at school too! I wrote a song, just like you did! Really helped to get it out! Shame mine won't get heard :-(",1
"#WhenIWas13, I'd got bullied emotionally and physically all the time. One of my most depressing years in life.",1
"Fred diz q foi seguido!!! Eita,, sera q podemos considerar uma parte da historia como bullying??? Coisa de torcedor sem noçao!!!",0
"asik2 linimasa isinya orang misuh2 nge-bully antv, terima kasih dan selamat malam :p #provokator",0
"@IAMQUEENLATIFAH Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect",0
não é bullying se a pessoa é do tipo que usa óculos escuro de noite,0
There's so much mean stuff I could say to #oomf but I don't wanna be a bully :-)),0
"Haha, yeah, I'm bullying you and sending you obsessive messages. You really don't get it do you? You're blaming me of what you're doing",1
naum quero fazer aniversário mais! vou sofrer bullying )=,0
@evevelinee swt kamu yg bully aku!,0
@LittlyMinogly there's no need to be such a bully just cos you're jealous! #WeLoveTina!,1
"everyone kept bullying me tonight with their toes, and lolling cos I brought socks with me? everyone knows, cover your toes.",1
@sofrobullying aí não é bullying é só o certo a fazer,0
@Taylordriftaway I can bully u around since you are a freshman and i am not!,1
@Max_Power83 it's not bullying. We are just having fun at your expense. And you aren't crying yet. Haha,1
a origem da pratica do bullying coloca nossos defeitos para debaixo do tapete e apenas colocar para cima os defeitos dos outros,0
"@MOMmagRocks Thats the problem, the legal system protects the bully factor. And the bullies get very pissed when you infringe on their power",0
"#PodeCrerQue  no mundo da Adele existe o Rolling In The Deep. Mas no mundo escolar, existe é o Bullying In The Deep",0
Just realised my mother is nothing more than a bully. Awesome.,1
"Bulldykes hah @tikawhite Whose bullying you? davante:   ""First they ignore you, then they laugh at you, then they fight you, then you win.""",0
@Tez_SofakingFly dude leave my knee alone ! Gosh you bully,1
"Todo ano as pessoas tem a ilusão que a redação será sobre bullying.. Não se iluda, o enem nunca aborda temas óbvios! É sempre assim..",0
That's just disgusting. There's been things like Slag Lists go round etc. but this is just too far. It's actually sick. It's bullying. Ugh.,1
@impimmy you are such a bully!!! pls try to be as nice as me for once! xD,1
Sergio Martinez â The Schoolyard Bullyâ¦ http://bit.ly/qrE4Qg,0
@jessiejofficial is such an inspiration for anyone who's been bullied! Love you jessie!! :),0
"@marianymanga kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk bullying com a sua irmã mari , que má ):",0
"The #GOP #TeaParty doesn't care about grades, just like when they were in elementary school. Their only AAA is in bullying. #downgrade #p2b",0
"#WhenIWas13 , igot chased down the 7e,7c,& 7d hall by d.a. tht mfa used to bully me lhh he wass my ngga doe #RipToDa",0
#goodluckHarry Potter consoling your child when he gets bullied ...poor Albus Severus :(,0
thanks goodness the internet allows people to bully anonymously. I have no right to confront them about it... http://twitpic.com/6290hn,0
Bullying Prevention Tip #1 - #schools #parenting Getting students to TALK about the #bullying issue #dads #moms #Counselors,0
"@Locko8668 Never saw the BB Cameron was in. She was the best of a bad bunch and nearly last standing, Couldnt let bully boy Rex win",1
Farah: Now I know why a bully's a bully.... cause they lost a dream.,0
@JustCallMeAJ over here bullying the fuck outta @ChrisCofield24,1
"I dnt get cyber bullying. Yeah it's bad 2 bully ppl on the Internet but if u dnt want it 2 happen, why wud u be on social networking sites",1
#Nw documental del bulling,0
Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life.,0
Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.,0
felt bullied today... is it me being sensitive or not??,1
"Teens battle bullying: Becca C., Cheyenne R. and Scarlet have taken upon themselves a summer project in the form... http://bit.ly/pmUBGq",0
Continuing to deliver best outcomes in situations of workplace bullying. Avoid legal and other expenses - who can afford them today?,0
"ou esse @WashingtonJFG ele roba meus pensamentos nunca vi,e ele me bloqueou no msn sofri Bullying como diria minha amiga @pires_Daniele",0
